PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
366,2022-04-22,21:47:33.95,3,1,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,10,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,96.63031,-2.606343,-2.795751,2615.2261,211.639966,1:00,6.38269,2.9014,5.45141,-9.75819,20.88981,12.23099,3.12496,1.3013,87.73035,-4.514367,-0.622096,0.398449,,,,,,,,,,,,-6.91008,11.52922,-2.66299,50,6.14587,6.22652,-139.92665,-6.62517,-13.64805,32.69427,-9.40285,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,59c89f90-c2a7-11ec-91bc-95a4c9711d94,94.59792,,,8.89995,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:47:33.95,2022-04-22T21:47:33.9592600-04:00,2022-04-23T01:47:33.9592600Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,a5a8c7f6-b31b-4c23-a873-46391f875e16,55.04473,-141.10045,16.34713,6.37767,-6.28759,-4.70143,-2.89533,6.71651,-6.82403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
367,2022-04-22,21:48:06.38,3,2,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,10,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,97.39545,-2.951897,-3.751198,2588.842643,207.539936,1:00,6.48991,2.60656,5.56657,-11.42481,18.53867,9.16008,2.77195,-0.1393,88.89905,-5.143863,-2.12254,0.393974,,,,,,,,,,,,-5.6474,10.46457,-2.2888,50,6.22733,8.79899,-140.96731,-7.62523,-11.37586,31.72691,-11.09475,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,6d245f70-c2a7-11ec-91bc-95a4c9711d94,95.67243,,,8.49639,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:48:06.38,2022-04-22T21:48:06.3857560-04:00,2022-04-23T01:48:06.3857560Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,16bdfe2f-fc31-4b1a-94ac-9b8dcab9eacc,54.93085,-142.07275,15.86346,6.48627,-7.23867,-5.54737,-2.60228,9.19535,-5.68793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
368,2022-04-22,21:48:29.97,3,3,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,10,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,97.66405,-2.643394,-3.534532,2718.252129,203.469644,12:45,6.33347,2.75668,5.4693,-6.93016,23.1034,9.58634,3.27567,0.24355,88.57488,-4.049071,-1.832965,0.394434,,,,,,,,,,,,-5.81083,12.64768,-2.45214,50,6.09601,8.2495,-141.3172,-6.64913,-11.70346,33.41639,-6.70064,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,7b278fc0-c2a7-11ec-91bc-95a4c9711d94,95.56076,,,9.08917,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:48:29.97,2022-04-22T21:48:29.9716504-04:00,2022-04-23T01:48:29.9716504Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,96f907bf-cbe6-401f-b867-828f40018307,55.02677,-142.50089,16.7082,6.32734,-6.41178,-3.35032,-2.7517,8.66406,-5.85173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
369,2022-04-22,21:48:51.59,3,4,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Schreck, R.J.",1000029032,Left,DUK_BLU,Undefined,10,Top,1,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,99.23187,-3.764468,-2.376105,2546.622265,208.779105,1:00,6.24608,2.60846,5.59464,-8.8593,20.05375,10.47989,1.98498,1.26204,90.27842,-5.499951,-0.507844,0.387007,,,,,,,,,,,,-5.95926,11.49449,-2.41153,50,5.91708,5.44223,-143.64389,-9.68134,-12.41532,34.16405,-8.22671,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,88192900-c2a7-11ec-91bc-95a4c9711d94,97.39483,,,8.95345,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:48:51.59,2022-04-22T21:48:51.5992984-04:00,2022-04-23T01:48:51.5992984Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,a77e28d3-3c14-4922-832b-c73b7554205c,54.90241,-144.80518,17.08202,6.24141,-9.4017,-4.11336,-2.60369,5.86425,-6.20766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
370,2022-04-22,21:49:25.86,4,1,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,10,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,99.20956,-3.415199,-4.293231,2624.927991,206.049241,12:45,6.39321,2.39377,5.44058,-6.36016,23.00671,10.7289,2.65258,-0.73966,89.52999,-4.723901,-2.392838,0.390032,,,,,,,,,,,,-6.68052,12.88859,-2.02107,50,6.08616,10.2118,-143.25675,-8.66584,-13.75521,35.93562,-5.63635,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,9c7fa220-c2a7-11ec-91bc-95a4c9711d94,96.63937,,,9.67957,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:49:25.86,2022-04-22T21:49:25.8609048-04:00,2022-04-23T01:49:25.8609048Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,d1700940-c799-4096-8840-6e3e03698f6b,55.05573,-144.51941,17.96781,6.38717,-8.4678,-2.81818,-2.38837,10.69512,-6.87761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
371,2022-04-22,21:49:44.01,4,2,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,10,Top,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,98.04434,-2.572343,-2.702392,2660.597195,206.158164,12:45,6.32402,2.21507,5.40354,-5.82067,24.31442,11.39099,3.42438,0.6303,88.0179,-3.79885,-0.680119,0.3951,,,,,,,,,,,,-6.51725,13.26977,-1.98219,50,6.09083,6.10764,-141.80235,-6.41829,-13.07671,36.83341,-5.54859,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,a75d9da0-c2a7-11ec-91bc-95a4c9711d94,95.39964,,,10.02643,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:49:44.01,2022-04-22T21:49:44.0198552-04:00,2022-04-23T01:49:44.0198552Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,d33e741f-c09d-458f-85e0-5bd60bea76fe,55.09061,-143.11853,18.4167,6.31664,-6.22002,-2.77429,-2.20879,6.57492,-6.53835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
372,2022-04-22,21:51:04.29,4,3,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,10,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,101.24435,-0.942588,-2.677014,2749.25472,201.880859,12:45,6.35164,2.29226,5.52867,-4.61264,23.22009,8.94808,5.08507,0.53361,91.62437,-1.929949,-1.084632,0.379708,,,,,,,,,,,,-5.27614,12.22611,-2.06553,50,6.26683,6.40189,-146.74909,-2.42834,-11.4367,36.66865,-5.67252,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,d7264820-c2a7-11ec-91bc-95a4c9711d94,99.26698,,,9.61998,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:51:04.29,2022-04-22T21:51:04.2941848-04:00,2022-04-23T01:51:04.2941848Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,c6f0e445-d574-44b1-b317-124f076e37c9,54.96761,-147.98516,18.33432,6.34547,-2.23712,-2.83626,-2.28783,6.78741,-5.71835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
373,2022-04-22,21:51:24.77,4,4,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Knight, Chad",1000047978,Right,DUK_BLU,Undefined,10,Top,2,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,0,0,,98.38902,-3.075343,-3.667225,2610.261328,207.30552,1:00,6.24764,2.18731,5.55761,-7.3137,22.30718,10.97638,2.75619,-0.329,88.9543,-4.55431,-1.715931,0.391715,69.8859,-6.547761,-6.498573,,,,,23.37153,,-5.187247,0.199791,-6.70674,12.56072,-1.8778,50,5.97707,8.59533,-142.31134,-7.81359,-13.63286,35.34482,-6.64172,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,e3605130-c2a7-11ec-91bc-95a4c9711d94,96.2241,2.81082,,9.43472,,,,3.35239,2.81082,0.26355,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:51:24.77,2022-04-22T21:51:24.7788440-04:00,2022-04-23T01:51:24.7788440Z,GroundBall,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,4820990b-21cc-4cd4-b21d-8e6bd22d5975,54.94094,-143.53325,17.67241,6.24323,-7.58398,-3.32086,-2.18309,9.06663,-6.81643,139.687876,3.35268,101.15687,-7.19918,,,,,,,2.81092,-11.6951,-11.88664,,,,,,,0.26363,-11.53039,-1.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
374,2022-04-22,21:53:00.99,5,1,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Storm, Luke",1000008381,Left,DUK_BLU,Undefined,10,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.26661,-2.895399,-3.315749,2740.029097,47.803721,7:30,6.20687,2.77995,5.22854,-42.21739,-3.9917,-5.83437,-0.03995,-0.82671,79.85164,-10.486279,-4.350528,0.444989,,,,,,,,,,,,1.90693,-0.80209,-2.46955,50,5.90761,7.56457,-126.21411,-8.01815,3.03579,28.82305,-33.45094,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,1cc109b0-c2a8-11ec-91bc-95a4c9711d94,84.70422,,,7.41497,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:53:00.99,2022-04-22T21:53:00.9927064-04:00,2022-04-23T01:53:00.9927064Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,5933a475-114c-47fc-a34e-db209418abcc,55.27124,-127.4122,14.41153,6.212,-6.6277,-16.72547,-2.78136,7.43838,1.51789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
375,2022-04-22,21:53:20.69,5,2,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Storm, Luke",1000008381,Left,DUK_BLU,Undefined,10,Top,2,1,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,85.10668,0.100239,-2.800351,2754.785774,69.884166,8:15,6.10708,2.82554,5.21432,-40.25695,-0.96803,-5.66752,2.84671,-0.28202,78.80767,-7.183389,-3.803475,0.451135,,,,,,,,,,,,2.14528,-0.22638,-2.56218,50,6.08566,6.28338,-123.5531,-1.29716,3.34346,22.71728,-32.52688,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,28806480-c2a8-11ec-91bc-95a4c9711d94,83.55024,,,6.29901,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:53:20.69,2022-04-22T21:53:20.6909336-04:00,2022-04-23T01:53:20.6909336Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,7d771659-b3a8-462e-9b8d-6cf105ac90d5,55.28672,-124.52136,11.35864,6.1114,0.08921,-16.26344,-2.82696,6.14087,1.67173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
376,2022-04-22,21:53:39.09,5,3,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Storm, Luke",1000008381,Left,DUK_BLU,Undefined,10,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,96.41911,-2.520509,-5.473579,2550.128786,221.545784,1:30,6.16748,2.5893,5.56061,-13.15513,17.77414,14.78607,2.70411,-1.30786,87.22562,-5.043291,-2.854393,0.400273,,,,,,,,,,,,-9.03808,10.01717,-2.12517,50,5.94034,12.61293,-139.15664,-6.55447,-17.60758,33.11742,-12.65909,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,33682400-c2a8-11ec-91bc-95a4c9711d94,94.16684,,,9.19349,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:53:39.09,2022-04-22T21:53:39.0986648-04:00,2022-04-23T01:53:39.0986648Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,8498989a-a2ce-4916-af79-61d9828550a4,54.9357,-140.32635,16.55871,6.16395,-6.10735,-6.32954,-2.58164,13.23484,-8.80379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
377,2022-04-22,21:53:58.04,5,4,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Storm, Luke",1000008381,Left,DUK_BLU,Undefined,10,Top,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.37434,-0.857885,-4.902857,2658.847,83.309846,8:45,6.01099,2.72958,5.20352,-38.41994,0.49067,-6.58166,1.99947,-2.44125,79.04001,-7.809486,-6.061904,0.448958,,,,,,,,,,,,1.82536,0.89953,-2.26962,50,5.9025,11.00157,-124.83703,-3.3447,2.86308,26.55306,-30.76316,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,3eca43a0-c2a8-11ec-91bc-95a4c9711d94,83.95541,,,7.33433,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:53:58.04,2022-04-22T21:53:58.0484504-04:00,2022-04-23T01:53:58.0484504Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,992ca85a-2fa5-420c-adef-dd1efb27e271,55.29387,-125.95801,13.27653,6.01629,-2.04598,-15.38158,-2.73152,10.8807,1.43154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
378,2022-04-22,21:54:30.69,5,5,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Storm, Luke",1000008381,Left,DUK_BLU,Undefined,10,Top,2,3,1,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,85.76224,-3.124628,-3.730031,2633.673736,72.254968,8:30,6.08485,2.84962,4.997,-40.74849,-1.0965,-7.33693,-0.26998,-1.28827,79.11696,-10.404689,-5.023918,0.453215,,,,,,,,,,,,2.60457,0.65441,-2.48411,50,5.7501,8.40299,-124.01533,-8.36138,4.03982,25.73904,-31.15903,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,524b65d0-c2a8-11ec-91bc-95a4c9711d94,83.16687,,,6.64528,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:54:30.69,2022-04-22T21:54:30.6997144-04:00,2022-04-23T01:54:30.6997144Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,a1be191a-a00b-4db8-a395-a2545fc85db3,55.5033,-125.15231,12.86952,6.08905,-6.98497,-15.57951,-2.85136,8.22454,2.01991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
379,2022-04-22,21:55:12.36,6,1,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Yu, Andrew",1000077104,Right,DUK_BLU,Undefined,10,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.49965,-1.762469,-2.487458,2613.852521,200.981945,12:45,6.36828,2.78756,5.39161,-11.06717,20.55237,7.44945,3.79215,1.07563,86.13608,-3.919118,-1.164815,0.404715,,,,,,,,,,,,-4.48236,11.15442,-2.57069,50,6.20343,5.63836,-138.26747,-4.55855,-8.58289,33.96239,-10.81548,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,6b027460-c2a8-11ec-91bc-95a4c9711d94,93.13334,,,9.36357,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:55:12.36,2022-04-22T21:55:12.3628440-04:00,2022-04-23T01:55:12.3628440Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,9b66619b-dc2d-468c-837e-47d86c8f509e,55.10317,-139.51532,16.98119,6.36362,-4.16116,-5.40774,-2.78365,5.95371,-4.29144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
380,2022-04-22,21:55:27.89,6,2,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Yu, Andrew",1000077104,Right,DUK_BLU,Undefined,10,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.90829,-1.335745,-4.834455,2562.291285,198.999994,12:45,6.37872,2.63963,5.50103,-12.24194,18.98619,6.16926,4.10455,-1.37866,86.84148,-3.692455,-3.742221,0.402202,,,,,,,,,,,,-4.52713,10.25796,-2.22052,50,6.25365,11.42472,-138.62269,-3.60267,-8.75359,32.81034,-12.33935,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,744de900-c2a8-11ec-91bc-95a4c9711d94,93.71518,,,9.06681,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:55:27.89,2022-04-22T21:55:27.8906264-04:00,2022-04-23T01:55:27.8906264Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,8c8fac6d-180d-4139-894e-9e71e4982aca,54.99467,-139.79987,16.40517,6.37497,-3.15996,-6.16968,-2.63605,11.73879,-4.37679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
381,2022-04-22,21:56:36.81,6,3,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Yu, Andrew",1000077104,Right,DUK_BLU,Undefined,10,Top,2,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,94.84661,-2.317061,-3.63429,2525.901812,211.754535,1:00,6.15372,2.81882,5.46121,-12.81347,19.0417,11.11351,2.91163,0.33872,86.08548,-4.774231,-1.661425,0.40622,73.29337,63.253865,124.536816,5859.20874,,,,,,,,-6.69256,10.6091,-2.5064,50,5.94092,8.19827,-137.28591,-5.96061,-12.70574,31.88142,-12.0328,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,9d626b90-c2a8-11ec-91bc-95a4c9711d94,92.78822,41.1878,,8.76113,,,,2.29551,2.59497,-0.30265,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:56:36.81,2022-04-22T21:56:36.8112536-04:00,2022-04-23T01:56:36.8112536Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,198201cb-471c-4bc1-ba4c-5cb0b3822bd4,55.03697,-138.45068,15.94071,6.15066,-5.521,-6.0164,-2.8144,8.66247,-6.35287,339.645494,2.3155,-27.99329,-4.58352,,,,,,,2.62887,95.05021,-32.14473,,,,,,,-0.29581,39.66333,-5.67769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
382,2022-04-22,21:56:56.14,6,4,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Yu, Andrew",1000077104,Right,DUK_BLU,Undefined,10,Top,2,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,96.0603,-2.255929,-4.193672,2589.520056,211.719556,1:00,6.27595,2.88764,5.46248,-13.49615,17.81068,10.30823,3.03303,-0.1855,86.59425,-4.842675,-2.365817,0.402709,,,,,,,,,,,,-6.40729,9.9365,-2.52471,50,6.06772,9.65787,-138.78715,-5.89338,-12.36141,34.21098,-13.00381,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,a8daf960-c2a8-11ec-91bc-95a4c9711d94,93.59732,,,9.46605,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:56:56.14,2022-04-22T21:56:56.1407896-04:00,2022-04-23T01:56:56.1407896Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,18c4e90a-e8b7-4291-83bf-dbcaf61198cf,55.03094,-140.02179,17.10549,6.27194,-5.42409,-6.5019,-2.8813,10.10397,-6.18071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
383,2022-04-22,21:57:19.64,6,5,"Maxwell, Zachary",1000050574,Right,GIT_YEL,"Yu, Andrew",1000077104,Right,DUK_BLU,Undefined,10,Top,2,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.25701,-0.11908,-2.6084,2819.893257,37.299988,7:15,6.13982,2.60367,5.18352,-42.77353,-4.52666,-4.26028,2.46321,-0.20713,80.0143,-7.831866,-3.362828,0.445112,,,,,,,,,,,,1.47791,-1.92307,-2.35781,50,6.09584,5.89187,-125.25469,-1.92551,2.36954,23.11218,-35.25732,GIT_YEL,DUK_BLU,GeorgiaTech,D1,ACC,20220422-GeorgiaTech-1,b6ec8190-c2a8-11ec-91bc-95a4c9711d94,84.68077,,,6.24272,,,,,,,54a6f4d3-f64a-4653-a524-3f3b475ffa9b,2022-04-23,01:57:19.64,2022-04-22T21:57:19.6402072-04:00,2022-04-23T01:57:19.6402072Z,,v3,,,22 April 2022 18:00-duke@gatech,"Parada, Kevin",691006,Right,GIT_YEL,8f736d50-f853-4fdd-a847-00f1b863d3ab,55.31754,-126.23208,11.55609,6.14574,-0.43452,-17.62866,-2.60485,5.79167,1.18477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
